Ticker,Date_Split,p,d,q,P,D,Q,m,mape,Last_Day_True_Price,T_D1,T_D2,T_D3,T_D4,T_D5,T_D6,T_D7,T_D8,T_D9,T_D10,T_D11,T_D12,T_D13,T_D14,T_D15,P_D1,P_D2,P_D3,P_D4,P_D5,P_D6,P_D7,P_D8,P_D9,P_D10,P_D11,P_D12,P_D13,P_D14,P_D15
EICHERMOT.NS,2021-04-01,0,1,0,5,1,0,5,8.415907683061821,2400.10009765625,5.045616790478099,2.6165493992865287,0.8978710808163315,-0.16041404523126782,-1.337448287577524,-1.1541266691147525,1.7978376146014416,0.7103789006195826,1.9644973303318851,2.962370343847557,2.347812642091547,0.6291343236213496,3.510270262572464,7.155951544175912,6.85804119904667,9.555456683837726,9.014622674797831,9.478306295653129,9.321345233995354,9.743648508571669,9.709148962871446,9.25054246772154,9.966917728541356,9.988073264845875,10.155377194721352,10.280531025130093,9.60002658077972,10.76443714817548,10.515326140896784,10.54497583305093
EICHERMOT.NS,2021-03-01,0,1,0,5,1,0,5,7.241364820670723,2702.75,-1.557676353945056,-4.5250226187447975,-5.261306120502266,-2.3235611443205992,-3.6555378347285172,-2.649157253029322,-6.865231665086485,-7.997406432106188,-6.088245262348534,-5.540653038571826,-6.702429094209601,-10.19517339110628,-7.729161126399038,-10.735358517944686,-9.912122924567571,-5.981824698730037,-6.80348471948002,-7.195639101187496,-8.71633246800833,-7.8751145751751,-8.056283602348174,-8.712213764114473,-9.029117158218204,-10.732117008214974,-10.273621092826756,-10.390052764846494,-11.0133466126371,-11.750021087109957,-13.450045880717942,-13.307306722776316
EICHERMOT.NS,2021-02-01,1,1,0,5,1,0,5,6.978813352403253,2482.35009765625,1.303194643904928,2.153199551599938,2.80378877988801,0.6546216029456399,2.9729813194834707,4.832112572885173,4.701188252296044,4.465520541211557,4.245972493697201,4.064692665189178,4.445378338044,7.652021016343314,6.250121708869237,7.5372065242641755,7.198821445073254,14.632023634793946,14.520091570871854,14.94303746100473,15.044581876319189,16.89489243321042,17.373390310852173,17.810807789533957,17.840315231112076,17.958986218814903,20.012194905778916,20.245282533813604,20.860992311262585,20.75241407463582,20.98176250377286,22.82514888549793
EICHERMOT.NS,2021-01-01,0,1,0,5,1,0,5,10.018420983656885,2972.60009765625,-3.4666637099748105,-6.146141065411058,-5.858512439049029,-7.680146717620323,-4.364865630674693,-2.2791494911615446,-1.8737870376986425,-0.30781626131242623,-1.360768148544199,-0.07401585279616812,-0.8393391136659119,-2.3985752030467067,-5.195794598616761,-6.437128822242864,-6.81390170806446,-14.873252815112195,-15.580949455895288,-14.557163316302837,-14.117662352253996,-14.7446943239882,-14.953003216145738,-15.92660242222726,-14.737698375937653,-14.60420958408115,-14.963716062478365,-15.020263690778465,-16.158553718529635,-14.770937737391515,-14.624185996037998,-15.04371103050027
EICHERMOT.NS,2020-12-01,0,1,0,5,1,0,5,7.376994555177402,2446.699951171875,0.0,-0.4066682212957644,0.19005789746093546,0.5660725848143471,2.887568884387982,3.4413680815886916,3.9236523446211575,8.54211812526898,9.32684659852043,8.119105343882858,8.300980982934703,12.839749571005191,13.505945059327859,17.77700412196235,17.245676200294902,5.154842914067785,5.5013930192116005,5.020543793671899,6.053202135895998,5.967330283905554,7.781163604142756,8.59383913164374,8.221738667715897,9.935048513373218,10.322007715849953,12.118692729727083,13.057609416998122,12.353212124508028,14.393459814124546,14.93833323606237
EICHERMOT.NS,2020-11-01,1,1,0,5,1,0,5,10.241981491853894,2590.64990234375,0.25862990234374633,3.962331860878147,0.17177910872765662,-1.5999827353891165,-2.1616197522226774,-2.2368885552404407,-2.244606741001246,-1.58840074479079,-1.4339993339177415,-1.1387104051887318,-1.6385830881073784,-1.6752515384068796,-3.782834566389685,-4.62624661893517,-7.341785202230603,-19.753168634251068,-19.38040316726314,-18.808699064022207,-19.18058208345993,-19.323034745367146,-20.21678516799472,-19.595292213688804,-18.787229043884295,-19.192386194512036,-19.187029562339035,-20.679532246088193,-20.277023870229062,-19.6960899411013,-20.170153040435835,-20.077943299845984
EICHERMOT.NS,2020-10-01,1,1,0,4,1,0,5,1.8592261007372108,2181.89990234375,-3.382364360905184,-2.9171779271532414,-2.1494983474434886,-2.0647053808063545,-4.413575736634702,-6.977858047756634,-3.982763015407077,-3.8727716110730794,-2.8461366833977433,-1.9638780619402663,0.5018651543426688,2.426793055704436,6.636420335900098,7.738672955385114,15.248187827274782,0.3483743697648987,-0.6333511151586537,-1.123788138605818,-0.2360229704171029,-0.3258360926471301,-0.1598321657887891,-0.09613004048155253,-0.8749018752358466,-0.17868004113072855,-0.8873973640027096,-0.17460142192283823,-0.3822563272267624,-1.0548001000515985,-0.3917941019859556,-1.2370927272386498
EICHERMOT.NS,2020-09-01,0,1,0,5,1,0,5,1.557118068686374,2064.35009765625,0.6030930115008105,-1.4484048281501276,2.5746554522943317,5.648259645881097,6.498408506195555,6.706708873124937,6.457228589222404,7.0627460358121,6.454815980646149,8.411843637418992,6.99735724748799,7.440591287786595,5.667643300079545,7.518102251555127,9.182057098876031,5.182532913108374,4.691200812878538,2.934663175811954,2.7816977035907446,4.163891429813803,6.2187016701910975,5.364081400982135,3.5297261604118493,3.1858960478471134,4.581639027254978,6.328273707661515,5.626866424077501,3.92372974248817,3.36800291602464,4.896692250734145
EICHERMOT.NS,2020-08-01,0,1,0,5,1,0,5,2.430887325922925,2170.239990234375,0.286141669374978,2.1661203358688526,3.622185001456245,3.0462118346061553,1.9979406709389926,-3.605130795969043,-1.8034822302715974,-0.017965413036320172,2.806597997615786,0.4888909737917585,1.0441201070545125,-0.4027199882825459,0.30918059604898157,0.24698224371472094,-0.4580111624049714,-4.422044884046285,-3.066739557001852,-3.6607778151322004,-2.8390560098582838,-2.492071529610203,-2.0237523362612753,-0.695604454311621,-1.3460810913133672,-0.34247783356546946,-0.5377738222742817,0.00047717936981382474,1.4997211533771166,0.9940690325752715,2.192985539651442,1.732839280989968
EICHERMOT.NS,2020-07-01,0,1,0,5,1,0,5,2.6511053419283646,1989.0550537109375,4.986793266053934,4.574024144213521,3.253553273931517,5.8454841279538865,7.593551355473823,6.590061738619775,3.761336989490645,4.482532246321867,5.656449150836987,10.39789954044776,9.003010186543928,9.636739483571564,7.352989280510243,7.803194716889099,11.191745795886535,-7.017223344960239,-5.432026839713801,-6.193712239714425,-4.652284305332075,-3.7113113643870252,-4.05199506504205,-2.4490301826126135,-3.374577783810293,-2.1068350872086827,-1.1488656273601672,-1.7379712329380206,-0.13319315562962014,-1.0721782237966726,0.2011497260696521,1.2847949204362836
