Ticker,Date_Split,p,d,q,P,D,Q,m,mape,Last_Day_True_Price,T_D1,T_D2,T_D3,T_D4,T_D5,T_D6,T_D7,T_D8,T_D9,T_D10,T_D11,T_D12,T_D13,T_D14,T_D15,P_D1,P_D2,P_D3,P_D4,P_D5,P_D6,P_D7,P_D8,P_D9,P_D10,P_D11,P_D12,P_D13,P_D14,P_D15
EICHERMOT.NS,2024-04-01,0,1,0,5,1,0,5,6.710991842617127,4530.7001953125,1.8650538847709324,1.5516322346870968,0.908245978984088,1.472172162268827,1.5825303803026098,1.5130068583752727,1.5074889474735835,2.023963252437742,1.5317699108749618,0.824367266976575,2.8064073291651552,2.7975808271563984,4.411009353074522,2.6187983585077244,3.3339174559326916,-12.572727947021539,-12.861751459503715,-13.055146497841246,-12.1777696114207,-12.649526374902903,-12.343650757898258,-12.723420647181324,-12.875175179204296,-11.79612283279211,-12.3342758947573,-12.398891812976428,-12.770454535183159,-12.94580059416377,-11.834198381112843,-11.878559610322574
EICHERMOT.NS,2024-03-01,0,1,0,5,1,0,5,2.7780692073321047,3911.10009765625,0.06903303685561415,2.7664838145337796,0.9089464293896091,0.28380387201740637,0.5906229178196621,2.638642545449506,3.072023199195299,7.533683490236435,8.630559082079712,10.329574542009277,10.001019983562909,7.881414239045445,11.367648143873362,11.252591001697517,11.07232732158933,-1.3156049949854234,-1.129098444333231,-1.0801395588832152,-0.6568059225701772,-1.038433386072499,-0.28268618212050634,0.0607158446846097,-0.004888415774791335,-0.10919313595993889,-0.15540338048733718,0.4141499817105347,0.46892190265310635,0.1772076762418168,0.11845430652632945,0.30635379202135127
EICHERMOT.NS,2024-02-01,0,1,0,5,1,0,5,1.1376586417897705,3951.39990234375,-0.6162335910668526,0.039227839915813065,1.299541907307129,-2.2181987272855115,-4.023890366188704,-2.7294087204804174,-5.060230705914525,-4.036544109478605,-4.003643141207744,-4.20483642380006,-4.2390040021170305,-3.559495516015079,-5.462617271099159,-4.523713226139816,-5.207015363794501,-0.6373181104013881,-1.2989855622328463,-0.6819450028667589,-0.9601183102556368,-1.2494373195822224,-1.3696877717427944,-1.4032103587876277,-0.9257042135269267,-1.084832706574018,-1.389799029586106,-1.8504300192164127,-1.9883677821913355,-1.6675212537035002,-1.8883663631218648,-1.855053482583699
EICHERMOT.NS,2024-01-01,0,1,0,5,1,0,5,8.079583976922828,3616.699951171875,0.5059874768487627,-0.006912378781076256,1.4474548169053294,2.434541156769038,6.163080971429532,8.75107153684254,5.774603933859066,7.5552300077163475,9.06628005948156,8.597615377828667,5.270000282840499,6.200403766625402,7.05477783418837,6.566759842022443,7.875967083306247,13.720068615726694,13.188193995354311,11.942271811986227,13.205206805150254,12.846725790219546,14.513679213360742,13.92669428875518,13.298697706425417,14.79138546779717,13.941776274515616,15.87061044329423,15.030505316636553,13.828128873747584,15.173761270195326,14.750550733199223
EICHERMOT.NS,2023-12-01,0,1,0,5,1,0,5,2.892396090311946,4006.050048828125,0.8574494351530441,2.8444465192143156,2.143005016643223,3.43105926028265,0.8062817097747846,-2.8344640592131736,-2.956776618567827,-3.620774754687749,-3.2201295148006426,-3.04040257469461,-3.3848827649049618,-4.081326943177559,-2.9268231442664754,-3.3748942106058943,-4.342181177261127,-2.928482051670203,-2.2626257335269955,-1.9499536714140904,-1.666367451818309,-1.5879668221345469,-1.6713823117219366,-0.9724897683349875,-0.13686118106247858,1.0984075358845544,1.2810034529318264,1.5146587454140947,1.945376125686742,2.9552590191822947,4.352985808181491,4.758940337189962
EICHERMOT.NS,2023-11-01,0,1,0,5,1,0,5,10.31503643479823,3883.800048828125,-0.8947422514834475,-1.4702120845144706,-1.8422691160353142,0.33729474614888255,0.1905325261526479,7.635564269525262,6.506512899605199,4.202068827439199,5.334979879677233,4.408052655118841,3.6523469728681306,1.7495738791284534,3.835160134384835,5.210099669695428,4.5342152351216,-14.973187220596001,-14.304048443702081,-14.78778231747479,-15.293511900933169,-16.09950983966843,-15.554567457668945,-14.828240662426401,-15.335373668876986,-15.722157383721516,-16.256370205184183,-15.901259020357001,-15.283800826633575,-15.723384264124665,-16.179599403015583,-16.679107477339645
EICHERMOT.NS,2023-10-01,0,1,0,5,1,0,5,1.2492668749532003,3446.35009765625,-1.7975595501638182,-3.4688886921101565,-1.4943345435225361,-2.573743026653679,-4.375645089878686,-4.761562029575844,-3.135202337731338,-0.5324501903834233,1.874442575046489,1.8193146196759054,3.016233064730364,2.7724926945895687,2.73912689276543,5.775669883998937,11.663062073851057,0.7344332523532209,1.5820431795455947,1.2526863192369404,1.243299928605187,0.9055845526207024,1.1383427757090079,2.187496180518357,1.623557748662117,1.4066421645979632,1.5087390321045309,2.0413764914122896,2.9271843210306328,2.379495691047455,2.046865998735823,2.2180015372065256
EICHERMOT.NS,2023-09-01,0,1,0,5,1,0,5,0.8560973184108778,3386.64990234375,2.524618796316361,2.747554412510404,1.5826878833609508,1.7805220665529677,-1.0408516090076225,0.42076979938606024,1.6816085794131626,1.882391207779743,1.7406639898533118,2.128950429932327,2.951299903876362,3.175706138201483,2.6501115435016773,2.951299903876362,3.3720697032624223,0.4802873919770876,0.27272278872652245,1.050035402771494,0.45325676009768806,1.0721825654984014,0.9920133053733589,0.6243333345579459,1.292387194551578,0.46926444232568193,1.468240021736248,1.360509558541448,0.8232388935295416,1.3025844212164386,0.7794094985033001,1.5200781242554904
EICHERMOT.NS,2023-08-01,0,1,0,5,1,0,5,1.0199851552594574,3358.0,-0.486899870644729,-0.5017896860110185,-0.2873705284023228,-0.07891311327427039,1.4219773674806433,-0.6372811895101251,1.2626534348942822,2.267715972118821,1.3534827627121797,0.9916631574784097,1.3237031319796009,0.3841543282832043,1.3847528290649196,-0.49880881477069683,-1.1226906245346933,1.428066002911864,0.6546892538307203,0.9133113393810927,1.0828494267241042,0.5989024523487826,0.2677500864504164,-0.7523105926087956,-0.0412203297905169,0.19808144305277392,-0.11393524075052205,-0.4519370820883958,-1.5044582250337173,-0.9012604237150754,-0.8905700235016032,-0.42741447311773934
EICHERMOT.NS,2023-07-01,0,1,0,5,1,0,5,7.74159071998981,3315.5,-0.2307314837505655,0.32272511451892627,1.150653064206002,0.37399795939526465,1.1974046500339315,1.5080681646810434,3.0281979292339014,0.5187739759274619,1.9363580507276428,1.3286095258068165,1.2170139543432363,1.7041170260895793,2.9286713212562208,2.9920057660043735,2.2228910020170414,7.793429426163959,7.514423596567918,8.010435275840962,8.213823755338414,8.183329242192142,7.576049986829829,7.480880972256351,7.723085691008978,7.778343508616114,7.4043628793818606,6.723764611142326,6.329201741108843,7.03745042989744,7.134047051958091,6.542639981906602
